0 -0.764497 0.00327755
1 -0.765127 0.00286834
2 -0.766366 0.00290586
3 -0.767693 0.00268062
4 -0.768619 0.00258233
5 -0.769017 0.00287541
6 -0.769059 0.00272757
7 -0.770086 0.00275647
8 -0.770704 0.00292892
9 -0.771257 0.00328305
10 -0.770861 0.00292386
11 -0.770509 0.00316749
12 -0.770311 0.00317694
13 -0.769912 0.00305452
14 -0.770275 0.00269565
15 -0.77079 0.00289225
16 -0.772143 0.00288647
17 -0.772219 0.00315311
18 -0.770859 0.00352228
19 -0.770148 0.00342665
20 -0.769862 0.00353324
21 -0.770987 0.00330911
22 -0.770169 0.00320215
23 -0.770177 0.00288022
24 -0.770822 0.00279122
25 -0.769776 0.00309939
26 -0.769533 0.00280005
27 -0.769821 0.00280562
28 -0.770289 0.00245955
29 -0.770293 0.00270857
30 -0.770334 0.00277349
31 -0.77184 0.002826
32 -0.772698 0.00299828
33 -0.773055 0.00247744
34 -0.772571 0.00269604
35 -0.773842 0.00285903
36 -0.772572 0.00314422
37 -0.772184 0.00304323
38 -0.771615 0.00282554
39 -0.772287 0.00266279
40 -0.772272 0.00255513
41 -0.771984 0.00252436
42 -0.772428 0.00226125
43 -0.773145 0.00253287
44 -0.774036 0.00268305
45 -0.771616 0.00259677
46 -0.773866 0.00254802
47 -0.775606 0.00270025
48 -0.776519 0.00261601
49 -0.775167 0.00279215
50 -0.7754 0.00295941
51 -0.775138 0.00272788
52 -0.776311 0.00274587
53 -0.775862 0.00254563
54 -0.774968 0.00273778
55 -0.775919 0.00264469
56 -0.776046 0.0026717
57 -0.775188 0.00258057
58 -0.77421 0.00266518
59 -0.775322 0.00298787
60 -0.776275 0.00299145
61 -0.776652 0.00280177
62 -0.776791 0.00306557
63 -0.775721 0.00307261
64 -0.777497 0.00280653
65 -0.778149 0.00249737
66 -0.778035 0.0022651
67 -0.779003 0.00241038
68 -0.778185 0.00256239
69 -0.777741 0.00257071
70 -0.777702 0.00241903
71 -0.776973 0.00263221
72 -0.777889 0.0024905
73 -0.777386 0.00305476
74 -0.776414 0.0031635
75 -0.777317 0.00303785
76 -0.774997 0.00302396
77 -0.774638 0.00290923
78 -0.774608 0.00267314
79 -0.774801 0.00260892
80 -0.775666 0.00261191
81 -0.775539 0.00244031
82 -0.776646 0.00247883
83 -0.77591 0.00242912
84 -0.77752 0.00201345
85 -0.777763 0.00198095
86 -0.776826 0.00244882
87 -0.776591 0.0023977
88 -0.777173 0.00253874
89 -0.778053 0.00244706
90 -0.777085 0.00262585
91 -0.776937 0.00286439
92 -0.778382 0.00302832
93 -0.779646 0.00308349
94 -0.780352 0.00303361
95 -0.78124 0.00314673
96 -0.780816 0.0030016
97 -0.780395 0.00309829
98 -0.779764 0.00321567
99 -0.779139 0.00335214
100 -0.781126 0.00322465
101 -0.779906 0.00315743
102 -0.778524 0.00305117
103 -0.777499 0.00298201
104 -0.777192 0.00291044
105 -0.776941 0.00280987
106 -0.776785 0.00256477
107 -0.776676 0.00230474
108 -0.775871 0.00207901
109 -0.776791 0.00209342
110 -0.776212 0.00229633
111 -0.775683 0.00215686
112 -0.776657 0.00200979
113 -0.776854 0.00210234
114 -0.77798 0.0023197
115 -0.778826 0.00265151
116 -0.779017 0.00243421
117 -0.779423 0.00232942
118 -0.779214 0.00202305
119 -0.780857 0.00203279
120 -0.780936 0.00185615
121 -0.780779 0.0016797
122 -0.780457 0.00188374
123 -0.780973 0.00222831
124 -0.780628 0.00224861
125 -0.781268 0.00215347
126 -0.78014 0.00233972
127 -0.780929 0.00235077
128 -0.781572 0.0022285
129 -0.780298 0.00255273
130 -0.782058 0.00248276
131 -0.781655 0.00258421
132 -0.780618 0.00285415
133 -0.781198 0.0031546
134 -0.780617 0.00300071
135 -0.779905 0.00306333
136 -0.780283 0.00302973
137 -0.779509 0.00294346
138 -0.780745 0.00317533
139 -0.780556 0.00307451
140 -0.779882 0.00299519
141 -0.780843 0.00268423
142 -0.78105 0.00258318
143 -0.783399 0.00280948
144 -0.782833 0.00277452
145 -0.781914 0.00292729
146 -0.782213 0.00311131
147 -0.782655 0.0030442
148 -0.784205 0.00323452
149 -0.783462 0.00351992
150 -0.78429 0.00338574
151 -0.784102 0.00282651
152 -0.784522 0.00292057
153 -0.783122 0.00310847
154 -0.782175 0.00281466
155 -0.781237 0.00260572
156 -0.779563 0.00257557
157 -0.780383 0.00232441
158 -0.779832 0.0021245
159 -0.78003 0.00191354
160 -0.780323 0.00180755
161 -0.778885 0.00188125
162 -0.779479 0.00169545
163 -0.779928 0.0017632
164 -0.78001 0.00187246
165 -0.779945 0.00186735
166 -0.778878 0.00206004
167 -0.779374 0.00157425
168 -0.779188 0.00203632
169 -0.778113 0.0022027
170 -0.779098 0.00227521
171 -0.778214 0.0019953
172 -0.77811 0.00196796
173 -0.776877 0.00184245
174 -0.777322 0.00215542
175 -0.777335 0.00226139
176 -0.778885 0.00204871
177 -0.778778 0.00190053
178 -0.778368 0.00209245
179 -0.778393 0.00242689
180 -0.779497 0.00223518
181 -0.779594 0.00225586
182 -0.777906 0.00230164
183 -0.777098 0.00275177
184 -0.777604 0.00286971
185 -0.776713 0.00292228
186 -0.77645 0.00302058
187 -0.776773 0.00278372
188 -0.77776 0.00252967
189 -0.778024 0.00241502
190 -0.777623 0.00233173
191 -0.777924 0.00219874
192 -0.776489 0.00198625
193 -0.775801 0.0019907
194 -0.777357 0.00194452
195 -0.775688 0.00200823
196 -0.777634 0.00196922
197 -0.776195 0.00195177
198 -0.775323 0.00218647
199 -0.775249 0.0023516
200 -0.776115 0.00230822
201 -0.777063 0.0022076
202 -0.777786 0.00225765
203 -0.778379 0.00228923
204 -0.778343 0.00287637
205 -0.778148 0.00260597
206 -0.779641 0.00239856
207 -0.778665 0.00218566
208 -0.779996 0.00201911
209 -0.779542 0.00234607
210 -0.77916 0.00240762
211 -0.779138 0.0025971
212 -0.778335 0.00252839
213 -0.780027 0.00271219
214 -0.780089 0.00286745
215 -0.779789 0.00323802
216 -0.779113 0.00329335
217 -0.779613 0.00314273
218 -0.780309 0.00332383
219 -0.780675 0.00329849
220 -0.780788 0.0034223
221 -0.780328 0.00319683
222 -0.780694 0.00310205
223 -0.78043 0.00333855
224 -0.779885 0.00334304
225 -0.779429 0.00331419
226 -0.780459 0.00332181
227 -0.780266 0.00329606
228 -0.780123 0.00296288
229 -0.778865 0.00274334
230 -0.778639 0.00272094
231 -0.778255 0.00243285
232 -0.776477 0.00240848
233 -0.775474 0.00252504
234 -0.774305 0.00300403
235 -0.773926 0.00292393
