15, 17, 27, 16, 21, 24, 5, 2, 7, 11, 9, 25, 10, 20, 8, 31, 13, 30, 29, 3, 22, 6, 18, 12, 1, 19, 28, 14, 23, 26, 4
15, 5, 25, 12, 16, 29, 20, 27, 28, 2, 18, 6, 17, 8, 9, 24, 23, 3, 1, 7, 19, 26, 11, 14, 21, 4, 22, 13, 31, 30, 10
10, 29, 21, 13, 11, 17, 31, 12, 20, 25, 16, 14, 22, 4, 26, 9, 5, 24, 15, 28, 1, 8, 7, 19, 3, 27, 30, 23, 2, 6, 18
28, 14, 6, 13, 15, 26, 2, 31, 1, 10, 17, 20, 25, 5, 22, 21, 23, 29, 19, 12, 24, 27, 16, 18, 9, 7, 11, 30, 3, 8, 4
23, 20, 17, 26, 9, 4, 18, 30, 31, 15, 7, 1, 2, 3, 25, 22, 12, 19, 5, 24, 27, 11, 16, 21, 28, 13, 10, 8, 6, 29, 14
12, 16, 3, 26, 15, 31, 9, 10, 6, 8, 14, 19, 17, 30, 1, 2, 5, 13, 27, 24, 21, 20, 22, 7, 18, 25, 4, 23, 29, 11, 28
14, 25, 10, 9, 8, 20, 22, 29, 23, 1, 11, 21, 26, 2, 4, 6, 27, 13, 24, 28, 30, 18, 7, 31, 3, 5, 17, 15, 19, 16, 12
12, 5, 17, 3, 13, 30, 16, 24, 15, 27, 18, 7, 11, 19, 28, 6, 22, 21, 8, 20, 4, 25, 29, 23, 9, 31, 1, 14, 2, 26, 10
18, 29, 10, 6, 22, 14, 21, 8, 23, 4, 25, 20, 26, 1, 2, 3, 16, 31, 24, 15, 17, 9, 12, 5, 13, 27, 19, 11, 30, 7, 28
6, 29, 22, 14, 8, 23, 25, 21, 9, 18, 28, 7, 30, 31, 11, 16, 12, 19, 27, 13, 15, 5, 17, 24, 3, 26, 1, 2, 10, 4, 20
29, 20, 8, 23, 18, 31, 15, 27, 3, 11, 16, 19, 24, 17, 26, 1, 2, 10, 4, 9, 25, 22, 6, 12, 30, 21, 14, 5, 13, 28, 7
7, 28, 8, 25, 22, 6, 20, 14, 29, 21, 24, 27, 17, 19, 30, 1, 2, 10, 23, 4, 18, 9, 16, 3, 26, 31, 11, 12, 5, 13, 15
8, 4, 21, 29, 6, 11, 9, 28, 31, 30, 19, 26, 5, 16, 12, 17, 15, 3, 1, 2, 27, 24, 13, 23, 25, 10, 22, 20, 18, 14, 7
28, 19, 11, 31, 16, 5, 12, 20, 21, 7, 30, 15, 27, 24, 26, 13, 17, 3, 2, 1, 9, 14, 10, 29, 23, 4, 6, 22, 25, 8, 18
6, 8, 25, 29, 10, 23, 4, 2, 1, 26, 3, 17, 24, 27, 13, 15, 5, 11, 19, 18, 21, 14, 20, 22, 16, 30, 12, 31, 28, 7, 9
