1000,1.28888, 0
2000,1.28045, 0
3000,1.30206, 0
4000,1.29424, 0
5000,1.29098, 0
6000,1.28485, 0
7000,1.2822, 0
8000,1.28471, 0
9000,1.29276, 0
10000,1.29895, 0
11000,1.28401, 0
12000,1.29339, 0
13000,1.2863, 0
14000,1.30877, 0
15000,1.2826, 0
16000,1.28712, 0
17000,1.2968, 0
18000,1.31409, 0
19000,1.28848, 0
20000,1.30089, 0
21000,1.28498, 0
22000,1.29863, 0
23000,1.30679, 0
24000,1.27751, 0
25000,1.28746, 0
