0 0.302894 0.00304325
1 10.2535 12.1686
2 14.7113 10.765
3 12.1545 18.4778
4 17.1742 12.5021
5 -16.2444 20.6402
6 21.2588 17.4161
7 4.35578 15.3394
8 7.8505 16.8894
9 -3.37517 16.2609
10 14.902 15.2442
11 4.465 16.4712
12 9.84789 11.2398
13 -16.3388 13.4966
14 -2.74759 11.9199
15 16.4335 12.6104
16 -19.0191 13.7812
17 24.2574 17.7879
18 -16.6742 13.9114
19 1.12137 15.6042
20 -2.79876 16.5538
21 41.3488 13.5792
22 20.9344 14.9774
23 6.86019 13.0547
24 -5.53718 8.52472
25 -3.2204 10.1319
26 14.1239 15.0957
27 0.309621 13.4266
28 6.75909 18.1946
29 12.6801 15.2518
30 -25.0416 12.8415
31 -10.2084 10.7827
32 -1.21406 16.3684
33 8.30198 12.5335
34 -26.4839 10.1421
35 1.31851 17.5338
36 11.9711 14.2246
37 -29.7913 15.3595
38 29.9407 12.4964
39 -26.5445 14.9357
40 -10.2695 10.1611
41 3.51346 11.4522
42 8.05354 13.828
43 2.92504 12.7676
44 18.0216 17.4982
45 -16.8049 16.1733
46 28.4349 11.2075
47 -21.9516 12.5346
48 11.5898 12.8275
49 -14.2874 13.3611
50 -16.5285 12.5094
51 -3.2231 14.8975
52 -29.323 13.7212
53 10.9265 15.9352
54 -3.68355 15.8884
55 -24.6466 14.6211
56 -7.52679 9.32074
57 14.2646 12.3287
58 -0.415425 13.1166
59 -5.56658 15.3231
60 27.0049 17.2252
61 33.1241 14.331
62 15.4134 15.5138
63 -17.7605 14.247
64 -5.80485 13.196
65 11.5284 14.1669
66 -8.30483 12.8926
67 9.80122 13.2357
68 10.4699 16.1043
69 6.07435 16.0788
70 3.01388 15.5259
71 -17.0296 13.2737
72 1.53938 13.9732
73 1.44734 12.3916
74 -9.30757 11.9869
75 -17.0115 13.5315
76 -6.76359 8.63791
77 0.397095 14.9742
78 -9.37852 15.5881
79 -12.1989 14.407
80 -0.862384 11.5348
81 -7.83955 11.6077
82 13.298 16.1104
83 -3.44971 12.6389
84 -14.2635 11.405
85 -1.65459 19.3402
86 15.3491 16.3043
87 -9.15608 12.8204
88 -15.7746 15.0546
89 0.048458 15.4811
90 -6.96261 15.7715
91 -25.4131 14.093
92 0.872441 15.1569
93 7.00311 13.9663
94 2.62328 12.4919
95 -16.0038 13.3299
96 -4.72407 12.3994
97 31.2988 18.1112
98 21.3737 10.8695
99 1.56003 13.9894
100 4.29384 13.1654
101 -3.45581 20.3135
102 -9.20739 16.6458
103 13.8153 12.5812
104 2.50653 13.3214
105 12.2968 17.557
106 -1.55835 16.6481
107 18.2352 13.7946
108 10.9319 14.3761
