1, 7, 17, 3, 31, 15, 27, 2, 5, 28, 9, 8, 14, 11, 30, 25, 4, 23, 10, 24, 13, 19, 22, 18, 20, 21, 26, 16, 12, 29, 6
1, 7, 17, 3, 31, 15, 27, 2, 5, 28, 9, 8, 14, 11, 30, 25, 4, 23, 10, 24, 13, 21, 16, 22, 12, 18, 26, 20, 6, 29, 19
17, 4, 21, 22, 31, 28, 1, 7, 3, 15, 27, 2, 5, 9, 8, 14, 11, 30, 25, 23, 10, 24, 13, 16, 12, 18, 26, 20, 6, 29, 19
1, 7, 27, 15, 31, 3, 17, 2, 5, 28, 4, 21, 22, 9, 8, 14, 11, 30, 25, 23, 10, 24, 13, 16, 12, 18, 26, 20, 6, 29, 19
17, 4, 21, 22, 1, 7, 27, 15, 31, 3, 2, 5, 28, 9, 8, 14, 11, 30, 25, 23, 10, 24, 13, 16, 12, 18, 26, 20, 6, 29, 19
17, 31, 22, 21, 4, 28, 1, 7, 3, 15, 27, 2, 5, 9, 8, 14, 11, 30, 25, 23, 10, 24, 13, 16, 12, 18, 26, 20, 6, 29, 19
1, 18, 2, 27, 15, 31, 3, 17, 7, 9, 8, 13, 5, 28, 26, 4, 21, 22, 14, 11, 30, 25, 23, 10, 24, 16, 12, 20, 6, 29, 19
1, 18, 2, 27, 12, 31, 3, 17, 7, 9, 8, 13, 5, 28, 26, 4, 21, 22, 14, 11, 30, 25, 23, 10, 24, 16, 15, 20, 6, 29, 19
17, 1, 18, 9, 7, 8, 13, 5, 27, 28, 26, 4, 21, 22, 31, 3, 15, 2, 14, 11, 30, 25, 23, 10, 24, 16, 12, 20, 6, 29, 19
17, 1, 18, 9, 7, 8, 13, 5, 27, 28, 26, 4, 21, 22, 31, 3, 15, 2, 14, 11, 30, 25, 23, 10, 24, 16, 12, 20, 6, 29, 19
17, 31, 22, 21, 1, 18, 9, 7, 8, 13, 5, 27, 28, 26, 4, 3, 15, 2, 14, 11, 30, 25, 23, 10, 24, 12, 16, 20, 6, 29, 19
17, 1, 18, 9, 7, 8, 13, 5, 27, 10, 23, 25, 30, 11, 14, 2, 15, 3, 31, 22, 21, 4, 26, 28, 24, 16, 12, 20, 6, 29, 19
17, 1, 18, 9, 7, 8, 13, 5, 27, 10, 23, 25, 30, 11, 14, 2, 15, 3, 31, 22, 21, 4, 26, 28, 24, 16, 12, 20, 6, 29, 19
17, 1, 18, 9, 7, 8, 13, 5, 27, 10, 23, 25, 30, 11, 14, 2, 15, 3, 31, 22, 21, 4, 28, 26, 24, 12, 16, 20, 6, 29, 19
17, 1, 18, 9, 7, 8, 13, 5, 27, 10, 23, 25, 30, 11, 14, 2, 15, 20, 12, 16, 24, 26, 28, 4, 21, 22, 31, 3, 6, 29, 19
17, 1, 18, 9, 7, 8, 13, 5, 27, 10, 23, 25, 30, 11, 14, 2, 15, 21, 22, 31, 3, 28, 26, 4, 24, 12, 16, 20, 6, 29, 19
30, 1, 18, 9, 7, 8, 13, 5, 27, 10, 23, 25, 17, 11, 14, 2, 15, 3, 31, 22, 21, 28, 26, 4, 24, 12, 16, 20, 6, 29, 19
17, 1, 18, 9, 7, 8, 13, 5, 27, 10, 23, 25, 30, 11, 14, 2, 15, 21, 22, 3, 31, 28, 26, 4, 24, 12, 16, 20, 6, 29, 19
30, 1, 18, 9, 7, 8, 13, 5, 27, 10, 23, 25, 17, 11, 14, 2, 15, 21, 22, 3, 31, 28, 26, 4, 24, 12, 16, 20, 6, 29, 19
30, 1, 18, 9, 7, 8, 13, 5, 27, 10, 23, 25, 17, 11, 14, 2, 15, 21, 22, 3, 31, 28, 26, 4, 24, 12, 16, 20, 29, 6, 19
17, 15, 2, 14, 11, 30, 25, 23, 10, 27, 5, 13, 8, 7, 9, 18, 1, 21, 22, 3, 31, 28, 26, 4, 24, 12, 16, 20, 6, 29, 19
14, 30, 11, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 9, 7, 8, 17, 25, 23, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 11, 14, 30, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 9, 7, 8, 25, 23, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 11, 14, 30, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 9, 7, 8, 25, 23, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
30, 17, 11, 14, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 9, 7, 8, 25, 23, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 9, 7, 8, 25, 23, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 9, 7, 8, 25, 23, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
30, 17, 11, 14, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 2, 15, 16, 13, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 16, 13, 2, 15, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 16, 13, 2, 15, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 28, 26, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 16, 13, 2, 15, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 26, 28, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 16, 13, 2, 15, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 26, 28, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 16, 13, 2, 15, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 26, 28, 18, 6, 29, 3, 31, 22
17, 30, 11, 14, 19, 21, 20, 1, 16, 13, 2, 15, 5, 27, 10, 23, 7, 8, 25, 9, 12, 24, 4, 26, 28, 18, 6, 29, 3, 31, 22
