22, 14, 7, 5, 9, 18, 21, 3, 26, 23, 1, 27, 15, 19, 20, 2, 4, 13, 17, 31, 30, 28, 16, 12, 6, 25, 10, 29, 8, 24, 11
28, 3, 5, 19, 29, 23, 10, 15, 22, 8, 25, 21, 6, 4, 14, 18, 11, 27, 31, 30, 16, 12, 7, 9, 26, 1, 20, 2, 13, 17, 24
15, 28, 3, 5, 19, 29, 23, 10, 22, 8, 25, 21, 6, 4, 14, 18, 11, 27, 31, 30, 16, 12, 7, 9, 26, 1, 20, 2, 13, 17, 24
28, 15, 27, 1, 23, 26, 3, 21, 5, 19, 29, 10, 22, 8, 25, 6, 4, 14, 18, 11, 31, 30, 16, 12, 7, 9, 20, 2, 13, 17, 24
19, 5, 15, 28, 3, 29, 23, 10, 22, 6, 21, 25, 8, 4, 14, 18, 11, 27, 26, 1, 31, 30, 16, 12, 7, 9, 20, 2, 13, 24, 17
28, 15, 27, 1, 3, 26, 30, 5, 19, 29, 23, 10, 22, 8, 25, 21, 6, 4, 14, 18, 9, 7, 12, 16, 31, 11, 20, 2, 13, 17, 24
28, 15, 27, 1, 3, 26, 30, 5, 19, 29, 23, 10, 22, 8, 25, 6, 21, 4, 14, 18, 11, 31, 16, 12, 7, 9, 20, 2, 13, 24, 17
28, 15, 27, 1, 3, 26, 30, 5, 19, 29, 23, 10, 22, 8, 25, 21, 6, 4, 14, 18, 9, 7, 12, 16, 31, 11, 24, 13, 17, 2, 20
28, 15, 27, 1, 3, 26, 30, 5, 19, 29, 23, 10, 6, 4, 25, 21, 22, 8, 14, 18, 7, 9, 12, 16, 31, 11, 24, 13, 17, 2, 20
28, 4, 10, 15, 27, 1, 3, 26, 30, 5, 19, 29, 23, 22, 8, 25, 6, 21, 14, 18, 9, 7, 12, 16, 31, 11, 24, 13, 17, 2, 20
28, 15, 27, 1, 3, 26, 30, 5, 12, 29, 23, 10, 6, 4, 25, 21, 22, 8, 14, 18, 7, 9, 19, 16, 31, 11, 24, 13, 17, 2, 20
28, 15, 27, 17, 3, 26, 30, 5, 19, 29, 23, 10, 22, 6, 4, 25, 21, 8, 14, 18, 7, 9, 12, 16, 31, 11, 24, 13, 1, 2, 20
28, 15, 27, 17, 3, 26, 30, 5, 19, 29, 23, 10, 22, 6, 4, 25, 21, 8, 14, 18, 7, 9, 12, 16, 31, 11, 24, 13, 1, 2, 20
28, 15, 27, 1, 3, 26, 30, 5, 19, 29, 23, 10, 22, 8, 25, 4, 6, 21, 14, 18, 9, 7, 12, 16, 31, 11, 24, 17, 13, 2, 20
28, 15, 27, 17, 3, 1, 26, 30, 5, 19, 29, 23, 10, 22, 8, 25, 4, 6, 21, 14, 18, 9, 7, 12, 16, 31, 11, 24, 13, 2, 20
28, 15, 27, 17, 3, 1, 26, 30, 5, 19, 29, 23, 10, 22, 8, 25, 4, 6, 21, 14, 18, 9, 7, 12, 16, 31, 11, 24, 13, 2, 20
28, 11, 31, 12, 9, 7, 18, 14, 8, 21, 25, 4, 6, 22, 10, 23, 29, 19, 16, 5, 30, 26, 3, 17, 27, 15, 24, 13, 1, 2, 20
